transaction_id,user_id,date,month,category,amount,income
3904,13,2025-01-09,2025-01,Shopping,1824.49,86176.52
3905,45,2023-12-01,2023-12,Education,772.17,108922.66
3906,5,2025-06-10,2025-06,Food,252.41,45674.16
3907,37,2023-09-26,2023-09,Bills,3225.07,87987.29
3908,24,2025-01-04,2025-01,Food,702.79,68642.58
3909,9,2024-02-09,2024-02,Shopping,1010.33,86243.0
3910,15,2023-01-26,2023-01,Shopping,1686.81,88296.44
3911,41,2024-01-16,2024-01,Shopping,2667.71,78601.64
3912,34,2024-07-03,2024-07,Food,274.1,87818.26
3913,3,2024-10-29,2024-10,Shopping,2067.23,109987.95
3914,5,2024-01-04,2024-01,Food,507.06,33018.93
3915,49,2024-06-03,2024-06,Shopping,507.23,32175.2
3916,31,2024-10-30,2024-10,Entertainment,615.6,23490.59
3917,27,2024-05-18,2024-05,Shopping,1285.97,30107.65
3918,37,2025-01-21,2025-01,Education,5532.92,95659.39
3919,3,2023-08-31,2023-08,Food,284.5,40852.75
3920,3,2024-02-12,2024-02,Entertainment,1050.43,43369.07
3921,42,2023-06-08,2023-06,Travel,263.21,62576.16
3922,18,2023-02-26,2023-02,Bills,1738.28,67368.53
3923,16,2025-06-05,2025-06,Other,811.57,84952.61
3924,3,2024-04-30,2024-04,Other,415.76,32655.63
3925,9,2025-03-29,2025-03,Other,623.46,109552.01
3926,14,2025-02-28,2025-02,Shopping,2693.18,47000.5
3927,24,2024-08-28,2024-08,Bills,1674.8,47870.73
3928,10,2025-05-30,2025-05,Education,4070.84,28170.4
3929,21,2024-02-12,2024-02,Shopping,1965.18,93541.4
3930,26,2023-09-22,2023-09,Shopping,2833.78,40170.46
3931,42,2024-07-01,2024-07,Entertainment,474.44,55876.16
3932,1,2023-03-10,2023-03,Shopping,1810.32,93819.19
3933,8,2025-05-24,2025-05,Health,2338.62,47848.25
3934,43,2025-01-17,2025-01,Other,206.61,37394.78
3935,25,2025-01-02,2025-01,Travel,206.38,91469.17
3936,9,2024-03-01,2024-03,Bills,4896.67,47282.27
3937,32,2025-04-08,2025-04,Education,786.21,44095.97
3938,21,2024-04-10,2024-04,Education,1845.86,105530.84
3939,26,2023-06-09,2023-06,Shopping,394.66,24768.31
3940,33,2023-11-04,2023-11,Travel,209.86,43357.91
3941,25,2025-01-04,2025-01,Food,477.46,99376.68
3942,3,2023-06-16,2023-06,Bills,3510.05,85502.47
3943,29,2023-05-30,2023-05,Education,2406.18,103592.41
3944,49,2023-01-29,2023-01,Shopping,1099.51,30301.92
3945,34,2023-05-08,2023-05,Travel,357.22,58000.74
3946,4,2025-02-04,2025-02,Shopping,2047.48,92120.51
3947,46,2023-11-24,2023-11,Other,758.19,44582.71
3948,35,2024-07-13,2024-07,Food,408.25,108770.92
3949,6,2023-08-27,2023-08,Travel,255.56,104606.64
3950,22,2024-10-28,2024-10,Travel,425.52,62720.3
3951,22,2025-01-01,2025-01,Other,987.95,75988.62
3952,9,2023-02-03,2023-02,Shopping,531.52,45065.6
3953,45,2024-12-24,2024-12,Food,373.12,48413.59
3954,19,2025-01-30,2025-01,Education,1097.9,95205.94
3955,33,2023-03-15,2023-03,Education,1611.1,99196.5
3956,43,2023-02-19,2023-02,Health,2010.04,24998.27
3957,28,2025-03-24,2025-03,Food,384.71,51652.82
3958,7,2023-07-21,2023-07,Education,2901.38,29242.11
3959,17,2025-02-01,2025-02,Bills,825.4,94376.73
3960,15,2025-06-14,2025-06,Other,105.51,76027.01
3961,41,2023-03-10,2023-03,Education,5470.6,110711.74
3962,31,2025-06-17,2025-06,Health,2990.62,32084.05
3963,17,2024-12-14,2024-12,Travel,218.33,41779.91
3964,35,2024-04-15,2024-04,Education,3956.72,37265.65
3965,19,2023-11-18,2023-11,Shopping,1510.57,43305.01
3966,21,2024-12-09,2024-12,Entertainment,1159.92,86642.66
3967,6,2024-05-08,2024-05,Other,513.55,38656.39
3968,17,2025-05-27,2025-05,Bills,1618.41,29130.89
3969,46,2025-06-15,2025-06,Travel,110.89,101185.82
3970,33,2024-11-22,2024-11,Entertainment,1232.63,92681.86
3971,36,2023-05-25,2023-05,Education,4190.4,86983.33
3972,29,2024-01-27,2024-01,Entertainment,843.96,56334.72
3973,36,2023-06-14,2023-06,Bills,2389.41,81328.33
3974,24,2025-04-30,2025-04,Food,539.34,113525.03
3975,17,2023-05-07,2023-05,Food,351.41,91770.34
3976,3,2023-10-12,2023-10,Travel,501.31,54291.97
3977,29,2024-05-12,2024-05,Food,238.88,93261.98
3978,30,2024-10-24,2024-10,Education,1634.86,34506.54
3979,47,2024-02-09,2024-02,Bills,1112.78,45037.31
3980,21,2023-09-14,2023-09,Health,3236.24,23625.49
3981,14,2025-04-06,2025-04,Education,3001.99,55923.11
3982,6,2023-12-31,2023-12,Health,862.56,99157.39
3983,5,2025-02-13,2025-02,Travel,277.5,115242.07
3984,1,2024-02-01,2024-02,Shopping,1546.94,87402.62
3985,3,2025-04-05,2025-04,Education,3572.98,25804.63
3986,45,2024-09-04,2024-09,Entertainment,1182.84,35855.6
3987,24,2023-01-29,2023-01,Entertainment,586.94,68131.04
3988,38,2023-04-27,2023-04,Education,2080.45,79248.64
3989,31,2024-11-06,2024-11,Health,410.86,20252.75
3990,36,2025-06-05,2025-06,Entertainment,1219.54,116143.13
3991,49,2023-01-06,2023-01,Education,3319.76,34684.82
3992,23,2024-10-18,2024-10,Bills,1811.48,105454.65
3993,15,2023-06-21,2023-06,Education,2249.95,34885.68
3994,6,2024-12-08,2024-12,Other,155.21,55247.54
3995,45,2024-04-11,2024-04,Shopping,1245.25,61752.28
3996,44,2023-03-08,2023-03,Health,1010.21,88811.04
3997,27,2024-11-21,2024-11,Other,485.5,72295.83
3998,49,2025-02-21,2025-02,Entertainment,1354.02,117117.44
3999,48,2023-03-13,2023-03,Entertainment,525.96,114316.31
4000,31,2025-02-24,2025-02,Health,2242.9,69191.64
4001,47,2024-06-02,2024-06,Education,5322.66,72751.45
4002,6,2023-12-24,2023-12,Shopping,2440.91,82451.8
4003,27,2025-04-28,2025-04,Travel,169.62,53424.64
4004,26,2024-09-18,2024-09,Bills,1128.66,105311.18
4005,8,2023-10-04,2023-10,Other,743.42,73126.8
4006,31,2023-09-04,2023-09,Shopping,1391.42,26179.38
4007,33,2024-11-03,2024-11,Travel,91.45,115834.86
4008,31,2025-06-03,2025-06,Bills,3304.66,86630.53
4009,15,2023-02-03,2023-02,Education,1628.92,95514.31
4010,34,2024-01-01,2024-01,Health,2301.31,68856.12
4011,2,2023-09-30,2023-09,Food,158.77,53956.48
4012,31,2024-03-25,2024-03,Shopping,2870.24,98362.27
4013,43,2024-04-02,2024-04,Education,2763.17,91510.13
4014,48,2025-01-01,2025-01,Food,397.73,62550.04
4015,1,2024-01-15,2024-01,Travel,267.37,53339.71
4016,21,2025-03-15,2025-03,Shopping,750.48,106068.89
4017,10,2023-04-30,2023-04,Other,913.18,48346.77
4018,25,2025-04-03,2025-04,Education,4849.51,78198.75
4019,8,2023-06-29,2023-06,Travel,354.01,116764.71
4020,10,2024-05-10,2024-05,Travel,114.1,104954.38
4021,35,2023-08-07,2023-08,Entertainment,673.21,81307.23
4022,38,2024-10-07,2024-10,Bills,2779.08,107089.06
4023,5,2025-04-25,2025-04,Health,3688.82,44851.37
4024,44,2025-03-30,2025-03,Travel,270.22,21185.53
4025,47,2025-05-08,2025-05,Food,327.49,76500.0
4026,46,2024-07-29,2024-07,Education,4851.13,75333.37
4027,28,2023-12-08,2023-12,Education,2516.9,82171.72
4028,44,2024-03-01,2024-03,Entertainment,865.76,110146.46
4029,47,2024-04-04,2024-04,Food,112.84,95568.18
4030,15,2025-01-17,2025-01,Shopping,1068.06,72790.98
4031,45,2024-08-11,2024-08,Other,229.82,80334.5
4032,6,2023-08-18,2023-08,Other,162.9,51189.01
4033,49,2023-09-08,2023-09,Food,184.4,31994.02
4034,49,2023-10-25,2023-10,Bills,3063.74,73374.2
4035,15,2024-09-15,2024-09,Entertainment,1468.33,24980.03
4036,37,2023-05-26,2023-05,Bills,3413.78,33636.57
4037,23,2024-08-28,2024-08,Food,497.43,117100.52
4038,39,2024-09-14,2024-09,Bills,4754.99,31360.24
4039,29,2024-02-02,2024-02,Shopping,561.45,83293.22
4040,32,2024-01-25,2024-01,Food,212.6,83265.94
4041,4,2023-05-11,2023-05,Health,1314.41,112115.85
4042,19,2023-01-20,2023-01,Bills,793.71,64367.82
4043,25,2023-09-28,2023-09,Food,735.69,114487.56
4044,15,2023-06-29,2023-06,Shopping,269.04,110869.28
4045,27,2023-09-03,2023-09,Travel,91.22,31027.67
4046,1,2023-02-03,2023-02,Entertainment,359.67,23387.55
4047,36,2024-08-11,2024-08,Education,3152.38,77207.54
4048,16,2025-01-23,2025-01,Health,3200.74,101198.8
4049,22,2023-04-22,2023-04,Education,5007.35,81761.94
4050,48,2024-01-27,2024-01,Education,4543.51,41583.68
4051,3,2024-05-30,2024-05,Bills,2366.3,23615.27
4052,41,2024-09-24,2024-09,Food,634.49,116020.62
4053,22,2023-03-04,2023-03,Travel,185.58,76361.66
4054,31,2023-11-26,2023-11,Travel,460.59,75995.89
4055,20,2024-12-22,2024-12,Entertainment,476.83,63257.43
4056,18,2023-03-05,2023-03,Health,3560.79,31255.45
4057,10,2025-06-03,2025-06,Health,1568.25,62053.77
4058,49,2023-05-17,2023-05,Entertainment,207.19,87394.44
4059,48,2024-04-29,2024-04,Bills,2498.65,83443.99
4060,33,2023-09-17,2023-09,Bills,2424.62,84111.95
4061,30,2024-01-27,2024-01,Other,247.3,111179.19
4062,1,2023-09-28,2023-09,Education,5089.33,35021.49
4063,46,2023-01-26,2023-01,Food,746.16,76500.83
4064,3,2024-02-10,2024-02,Entertainment,207.06,78675.48
4065,47,2023-03-01,2023-03,Shopping,290.95,102085.33
4066,41,2025-06-04,2025-06,Education,4881.02,48821.76
4067,36,2024-10-25,2024-10,Travel,585.66,56164.53
4068,18,2023-09-28,2023-09,Travel,385.49,76047.35
4069,28,2023-05-16,2023-05,Entertainment,1060.5,60373.3
4070,49,2025-05-05,2025-05,Health,3788.86,30055.7
4071,31,2023-10-30,2023-10,Travel,499.33,85356.07
4072,30,2025-04-19,2025-04,Entertainment,1425.06,47292.17
4073,19,2023-12-12,2023-12,Entertainment,803.39,90186.24
4074,48,2023-05-05,2023-05,Other,53.9,54293.51
4075,29,2025-06-10,2025-06,Education,4322.32,60132.54
4076,28,2025-04-25,2025-04,Other,388.29,36983.94
4077,35,2023-06-22,2023-06,Bills,1076.08,95518.73
4078,45,2023-06-17,2023-06,Health,3914.08,25208.92
4079,45,2024-08-02,2024-08,Other,457.22,102420.29
4080,15,2023-02-18,2023-02,Other,726.95,83495.15
4081,38,2023-02-04,2023-02,Food,661.52,114689.6
4082,49,2025-04-12,2025-04,Other,93.3,54451.4
4083,46,2023-10-07,2023-10,Travel,313.6,92871.07
4084,36,2023-07-20,2023-07,Entertainment,415.18,85481.13
4085,23,2024-09-02,2024-09,Travel,562.85,34679.69
4086,35,2024-07-31,2024-07,Education,5512.85,70156.42
4087,39,2023-11-04,2023-11,Bills,1271.81,76484.92
4088,23,2023-05-20,2023-05,Bills,1411.15,86825.94
4089,26,2023-03-13,2023-03,Health,2531.14,61195.97
4090,31,2023-08-13,2023-08,Education,5972.79,113781.7
4091,45,2024-01-19,2024-01,Health,1096.18,66127.05
4092,13,2024-07-30,2024-07,Food,338.57,115466.61
4093,27,2023-03-20,2023-03,Entertainment,877.92,71051.51
4094,23,2025-03-26,2025-03,Bills,3928.86,46281.43
4095,4,2023-06-21,2023-06,Entertainment,152.53,55064.93
4096,10,2025-04-01,2025-04,Travel,84.27,37952.83
4097,6,2023-02-21,2023-02,Education,4035.3,90338.07
4098,40,2023-01-07,2023-01,Health,981.3,74425.14
4099,45,2024-01-02,2024-01,Travel,267.62,38859.89
4100,28,2023-04-16,2023-04,Shopping,2139.86,73211.99
4101,11,2024-10-14,2024-10,Other,417.97,104169.18
4102,29,2025-04-01,2025-04,Health,3078.43,61920.0
4103,13,2025-04-16,2025-04,Health,1988.06,29321.39
4104,22,2024-08-07,2024-08,Bills,1002.21,38714.5
4105,5,2023-08-09,2023-08,Entertainment,240.6,62161.97
4106,28,2023-02-07,2023-02,Shopping,2962.16,63106.12
4107,11,2025-04-20,2025-04,Bills,2144.2,59692.63
4108,6,2023-03-06,2023-03,Other,857.48,119599.11
4109,34,2024-04-09,2024-04,Bills,2053.42,38590.17
4110,49,2025-01-25,2025-01,Bills,2999.83,102493.85
4111,26,2025-05-20,2025-05,Bills,2938.41,41975.93
4112,43,2024-07-20,2024-07,Entertainment,1370.88,28548.86
4113,27,2023-03-30,2023-03,Bills,4299.9,83155.35
4114,10,2023-01-06,2023-01,Bills,2688.58,40975.85
4115,41,2024-06-01,2024-06,Bills,4278.33,56037.81
4116,28,2023-03-26,2023-03,Bills,4918.63,98391.65
4117,10,2024-12-13,2024-12,Health,1867.3,43407.62
4118,4,2023-07-03,2023-07,Shopping,2205.06,30943.04
4119,23,2024-08-18,2024-08,Travel,75.65,63234.77
4120,2,2024-06-25,2024-06,Travel,63.57,87532.35
4121,40,2023-12-10,2023-12,Travel,180.31,89363.48
4122,50,2024-08-10,2024-08,Other,964.16,43492.92
4123,19,2023-10-29,2023-10,Food,203.8,90203.57
4124,40,2023-09-18,2023-09,Food,571.97,53607.84
4125,48,2025-02-22,2025-02,Other,601.72,68368.04
4126,8,2023-11-24,2023-11,Health,3966.12,63143.15
4127,18,2025-03-16,2025-03,Health,3606.74,103600.7
4128,38,2024-04-23,2024-04,Other,227.09,94677.04
4129,19,2023-11-03,2023-11,Entertainment,1052.12,91688.42
4130,31,2024-09-05,2024-09,Other,960.76,22143.99
4131,29,2023-09-23,2023-09,Shopping,2884.6,106227.17
4132,18,2024-12-28,2024-12,Entertainment,1458.65,33763.9
4133,26,2024-01-22,2024-01,Education,2243.91,73950.66
4134,36,2024-09-27,2024-09,Bills,2396.03,105401.55
4135,13,2024-09-24,2024-09,Shopping,1939.15,43532.56
4136,14,2023-12-31,2023-12,Food,769.82,107906.2
4137,24,2023-03-20,2023-03,Education,2103.33,43440.57
4138,50,2023-02-20,2023-02,Other,158.54,74927.5
4139,26,2023-07-25,2023-07,Food,326.69,41993.43
4140,49,2023-11-07,2023-11,Health,2963.52,54965.34
4141,21,2024-06-05,2024-06,Education,3342.4,41344.79
4142,22,2023-04-23,2023-04,Shopping,2539.01,81579.26
4143,46,2024-05-30,2024-05,Other,218.33,66427.04
4144,36,2023-08-01,2023-08,Travel,218.17,65958.7
4145,48,2023-03-26,2023-03,Other,654.53,70009.23
4146,2,2023-05-17,2023-05,Health,2022.6,108758.9
4147,48,2024-11-18,2024-11,Food,577.07,53902.85
4148,25,2024-12-30,2024-12,Food,413.17,85912.99
4149,35,2024-02-26,2024-02,Bills,2719.85,49599.26
4150,50,2025-05-21,2025-05,Education,5785.05,38269.48
4151,7,2024-10-20,2024-10,Travel,330.44,106302.69
4152,45,2024-04-21,2024-04,Health,3026.69,105637.41
4153,29,2025-03-19,2025-03,Health,1692.45,55655.62
4154,11,2025-04-20,2025-04,Entertainment,209.87,50842.11
4155,8,2023-06-21,2023-06,Shopping,1783.24,63628.94
4156,19,2023-12-20,2023-12,Entertainment,416.74,63071.66
4157,18,2023-06-07,2023-06,Bills,2511.78,113405.98
4158,17,2024-11-01,2024-11,Entertainment,327.56,87623.92
4159,5,2024-10-08,2024-10,Other,801.48,79135.81
4160,50,2025-05-18,2025-05,Health,1743.09,107315.94
4161,20,2024-08-02,2024-08,Health,3604.21,85208.27
4162,48,2025-01-11,2025-01,Shopping,207.3,82823.94
4163,29,2024-03-17,2024-03,Other,284.79,21756.55
4164,18,2023-06-26,2023-06,Education,3018.5,76716.45
4165,17,2023-10-06,2023-10,Bills,4864.67,83445.31
4166,37,2023-11-01,2023-11,Education,960.95,36071.56
4167,42,2023-11-26,2023-11,Health,1839.19,64596.53
4168,13,2023-11-04,2023-11,Health,3531.38,90077.95
4169,2,2025-03-12,2025-03,Education,2512.93,60451.92
4170,33,2023-05-20,2023-05,Entertainment,224.19,37661.37
4171,10,2024-02-05,2024-02,Other,507.01,24585.2
4172,10,2023-01-12,2023-01,Shopping,2966.59,85883.47
4173,4,2023-10-19,2023-10,Shopping,1517.21,46655.01
4174,34,2025-03-25,2025-03,Bills,3954.7,109557.15
4175,33,2025-06-10,2025-06,Travel,116.86,41499.22
4176,5,2023-04-07,2023-04,Entertainment,340.1,111730.31
4177,2,2023-09-06,2023-09,Bills,849.5,115972.68
4178,26,2024-11-11,2024-11,Education,4650.75,113347.28
4179,12,2025-04-16,2025-04,Education,5100.03,88999.12
4180,27,2024-05-12,2024-05,Bills,4086.1,54649.51
4181,2,2023-08-06,2023-08,Shopping,934.88,52859.22
4182,22,2025-01-13,2025-01,Shopping,2818.21,49100.34
4183,21,2024-04-13,2024-04,Other,421.77,115992.81
4184,27,2025-05-31,2025-05,Food,306.67,96909.37
4185,45,2024-06-30,2024-06,Shopping,2242.63,40707.22
4186,6,2023-02-01,2023-02,Education,4672.51,82588.66
4187,18,2023-11-30,2023-11,Other,482.83,99974.06
4188,44,2023-02-01,2023-02,Shopping,210.12,45369.43
4189,43,2023-06-09,2023-06,Health,2551.01,26559.09
4190,6,2024-09-22,2024-09,Other,566.36,72577.93
4191,33,2024-02-28,2024-02,Entertainment,953.01,22749.29
4192,35,2023-08-27,2023-08,Entertainment,1166.37,85777.84
4193,17,2023-08-14,2023-08,Food,411.93,25199.34
4194,34,2024-08-26,2024-08,Education,3399.18,66563.19
4195,31,2024-05-22,2024-05,Travel,263.82,58699.91
4196,1,2023-04-27,2023-04,Shopping,457.43,88592.92
4197,6,2025-04-13,2025-04,Food,705.35,89467.2
4198,48,2023-11-22,2023-11,Bills,921.76,98093.32
4199,44,2024-04-22,2024-04,Entertainment,867.12,88277.95
4200,19,2023-11-25,2023-11,Other,863.29,36742.29
4201,41,2023-09-02,2023-09,Travel,529.37,23382.13
4202,49,2023-07-23,2023-07,Other,795.5,101486.7
4203,15,2023-05-08,2023-05,Health,2870.62,44515.39
4204,41,2025-05-21,2025-05,Entertainment,193.67,84692.83
4205,46,2023-03-07,2023-03,Health,2296.65,99634.58
4206,39,2024-07-09,2024-07,Health,955.2,105463.62
4207,27,2023-10-28,2023-10,Entertainment,368.17,40661.21
4208,25,2025-01-04,2025-01,Health,671.91,113811.83
4209,41,2024-06-21,2024-06,Food,781.66,23912.48
4210,16,2024-07-16,2024-07,Education,5985.78,114242.91
4211,45,2024-04-01,2024-04,Travel,435.68,32225.29
4212,36,2024-02-07,2024-02,Health,426.63,51773.05
4213,13,2024-06-20,2024-06,Bills,2319.18,59367.62
4214,42,2025-06-03,2025-06,Shopping,1489.86,45175.94
4215,18,2023-04-17,2023-04,Entertainment,1229.93,103425.55
4216,50,2024-05-20,2024-05,Health,1982.25,107381.98
4217,2,2024-01-06,2024-01,Health,3578.75,41918.43
4218,43,2023-06-29,2023-06,Other,603.42,75294.07
4219,19,2023-02-15,2023-02,Other,146.49,54702.8
4220,17,2023-04-02,2023-04,Travel,496.21,41644.31
4221,41,2023-10-10,2023-10,Education,2698.01,38891.39
4222,45,2024-10-29,2024-10,Entertainment,195.37,59693.21
4223,25,2025-05-02,2025-05,Other,751.02,51615.07
4224,44,2025-04-22,2025-04,Shopping,2479.35,115389.51
4225,7,2023-07-03,2023-07,Shopping,908.52,113981.82
4226,44,2025-04-05,2025-04,Health,2929.72,81226.52
4227,11,2024-10-17,2024-10,Education,3458.11,98071.8
4228,40,2025-04-14,2025-04,Education,5973.45,60041.65
4229,24,2025-05-10,2025-05,Travel,123.27,40426.48
4230,18,2023-03-19,2023-03,Travel,212.46,22138.88
4231,34,2023-10-24,2023-10,Shopping,675.2,20955.82
4232,23,2025-03-16,2025-03,Health,1093.11,62200.53
4233,30,2025-05-04,2025-05,Bills,1202.8,30531.26
4234,6,2025-04-22,2025-04,Health,2502.84,55933.52
4235,10,2024-07-16,2024-07,Health,2630.72,77012.05
4236,8,2023-09-06,2023-09,Entertainment,1377.03,39894.97
4237,33,2023-05-23,2023-05,Entertainment,1344.85,77947.5
4238,2,2023-10-18,2023-10,Education,2826.58,75734.51
4239,45,2025-01-24,2025-01,Entertainment,590.2,33355.83
4240,28,2023-09-10,2023-09,Other,759.39,30985.98
4241,49,2023-01-21,2023-01,Health,267.58,23355.92
4242,41,2023-05-03,2023-05,Other,860.88,78872.31
4243,26,2025-04-18,2025-04,Education,4842.0,87374.46
4244,24,2025-03-02,2025-03,Shopping,335.35,107227.52
4245,8,2023-07-01,2023-07,Shopping,1767.4,22195.35
4246,31,2024-03-07,2024-03,Food,731.92,74327.8
4247,16,2023-07-21,2023-07,Shopping,941.15,42191.56
4248,11,2024-10-30,2024-10,Bills,969.9,65406.2
4249,15,2025-01-16,2025-01,Entertainment,664.8,38526.82
4250,2,2025-01-17,2025-01,Travel,403.54,71974.25
4251,14,2024-04-16,2024-04,Bills,2522.67,44167.12
4252,10,2025-05-26,2025-05,Shopping,1855.84,74673.69
4253,29,2024-10-30,2024-10,Education,2599.29,51910.0
4254,31,2024-06-02,2024-06,Travel,187.32,80890.49
4255,14,2023-08-22,2023-08,Travel,309.18,107635.21
4256,34,2024-02-11,2024-02,Travel,89.75,94464.08
4257,14,2023-07-18,2023-07,Other,74.66,28998.56
4258,17,2024-05-12,2024-05,Food,780.58,75851.62
4259,28,2024-05-07,2024-05,Food,139.17,108529.91
4260,2,2025-04-22,2025-04,Education,4336.1,25224.37
4261,39,2023-09-26,2023-09,Travel,484.19,37935.34
4262,24,2024-09-15,2024-09,Travel,210.03,99435.23
4263,1,2023-06-05,2023-06,Entertainment,640.8,119474.71
4264,14,2023-04-16,2023-04,Shopping,1523.32,69593.58
4265,49,2023-09-18,2023-09,Travel,174.56,32913.64
4266,43,2024-12-09,2024-12,Education,5258.43,63020.27
4267,6,2024-10-24,2024-10,Entertainment,1172.59,46605.19
4268,15,2025-05-04,2025-05,Bills,4906.51,69427.44
4269,30,2023-09-29,2023-09,Bills,505.08,109423.78
4270,30,2024-09-12,2024-09,Entertainment,570.52,42808.89
4271,8,2023-09-08,2023-09,Other,797.7,51431.49
4272,18,2023-12-18,2023-12,Shopping,1500.71,94811.02
4273,48,2023-10-28,2023-10,Shopping,815.79,114722.7
4274,46,2024-04-24,2024-04,Shopping,2973.3,100765.96
4275,46,2023-05-01,2023-05,Food,338.16,51813.25
4276,35,2024-08-15,2024-08,Food,606.81,38596.32
4277,4,2023-07-22,2023-07,Health,3345.91,36364.18
4278,2,2024-03-02,2024-03,Health,1234.54,28086.97
4279,37,2023-09-26,2023-09,Other,671.11,29493.2
4280,42,2023-06-15,2023-06,Other,993.17,87842.67
4281,24,2025-03-06,2025-03,Entertainment,437.44,27878.21
4282,48,2024-04-26,2024-04,Other,286.45,43454.41
4283,50,2024-07-07,2024-07,Shopping,1809.32,52810.35
4284,1,2025-03-29,2025-03,Shopping,715.05,66462.71
4285,33,2023-03-28,2023-03,Other,940.81,34160.26
4286,25,2025-01-29,2025-01,Education,2051.78,106087.01
4287,40,2023-10-23,2023-10,Entertainment,186.24,90796.44
4288,45,2024-06-08,2024-06,Health,2218.36,109378.74
4289,3,2024-10-13,2024-10,Other,278.25,46319.25
4290,13,2023-01-17,2023-01,Bills,983.09,89721.97
4291,17,2023-10-17,2023-10,Travel,559.38,41568.63
4292,24,2024-11-24,2024-11,Other,332.17,96853.81
4293,39,2024-06-28,2024-06,Entertainment,1256.1,98485.37
4294,27,2025-06-15,2025-06,Health,3075.1,25191.12
4295,31,2025-01-17,2025-01,Education,5659.4,119368.92
4296,48,2024-06-10,2024-06,Entertainment,1300.39,116488.3
4297,14,2024-09-17,2024-09,Shopping,2463.84,109466.76
4298,25,2024-01-03,2024-01,Entertainment,1453.97,67353.02
4299,9,2025-01-31,2025-01,Food,722.83,50198.19
4300,48,2024-07-08,2024-07,Food,469.54,47303.88
4301,48,2023-03-08,2023-03,Shopping,1500.69,62415.56
4302,41,2024-02-04,2024-02,Health,1385.52,101746.53
4303,4,2024-10-11,2024-10,Entertainment,396.76,115084.17
4304,32,2024-02-18,2024-02,Other,418.5,83845.64
4305,16,2023-12-14,2023-12,Food,248.3,25901.05
4306,2,2024-01-15,2024-01,Other,185.47,38731.91
4307,28,2023-12-22,2023-12,Other,428.73,33688.03
4308,41,2023-03-22,2023-03,Entertainment,1056.89,63144.5
4309,23,2025-05-29,2025-05,Food,171.97,95436.22
4310,24,2023-05-01,2023-05,Education,654.56,117961.39
4311,15,2024-10-18,2024-10,Entertainment,660.49,22552.38
4312,7,2025-06-14,2025-06,Bills,4239.55,32501.37
4313,48,2023-02-17,2023-02,Food,675.56,112190.74
4314,37,2024-12-27,2024-12,Health,962.83,61152.12
4315,41,2025-05-14,2025-05,Bills,1447.71,48288.61
4316,34,2025-04-09,2025-04,Education,3309.43,101429.45
4317,5,2024-12-03,2024-12,Education,5525.55,103290.17
4318,40,2023-08-09,2023-08,Education,4893.12,45711.47
4319,12,2023-05-08,2023-05,Bills,2570.3,98244.16
4320,15,2023-07-24,2023-07,Shopping,2000.9,108221.24
4321,43,2024-09-12,2024-09,Education,866.42,71605.08
4322,43,2024-10-01,2024-10,Education,2045.37,61295.29
4323,44,2024-06-01,2024-06,Bills,3445.63,30349.75
4324,5,2023-12-28,2023-12,Entertainment,1390.62,86994.26
4325,38,2023-09-22,2023-09,Travel,162.54,88283.73
4326,26,2023-08-09,2023-08,Education,5119.23,49217.68
4327,16,2024-02-24,2024-02,Bills,2988.26,89653.9
4328,23,2023-04-22,2023-04,Entertainment,518.58,58613.24
4329,41,2024-03-03,2024-03,Entertainment,281.9,72098.45
4330,24,2024-02-17,2024-02,Entertainment,1097.58,65094.43
4331,3,2023-09-15,2023-09,Education,3339.81,89157.04
4332,2,2023-03-06,2023-03,Bills,4319.31,33919.66
4333,49,2023-08-15,2023-08,Travel,338.58,95840.85
4334,17,2024-09-29,2024-09,Shopping,1261.55,113414.64
4335,31,2025-01-21,2025-01,Shopping,490.5,54341.01
4336,15,2025-05-31,2025-05,Entertainment,995.2,61579.54
4337,48,2024-06-26,2024-06,Travel,69.79,103156.95
4338,6,2023-01-14,2023-01,Other,390.18,109422.8
4339,39,2023-11-18,2023-11,Other,981.31,81629.18
4340,40,2023-08-23,2023-08,Entertainment,986.59,48592.76
4341,18,2024-08-11,2024-08,Other,193.2,47883.76
4342,11,2024-05-27,2024-05,Bills,1448.95,43872.88
4343,14,2024-10-14,2024-10,Health,496.82,62741.51
4344,7,2024-01-07,2024-01,Food,729.09,119769.62
4345,27,2024-07-25,2024-07,Shopping,527.72,91519.19
4346,8,2024-02-21,2024-02,Food,742.02,94154.01
4347,41,2024-08-19,2024-08,Food,354.06,70649.61
4348,11,2023-02-02,2023-02,Shopping,2393.71,117473.69
4349,12,2023-06-09,2023-06,Travel,447.5,116395.34
4350,6,2023-04-01,2023-04,Entertainment,1075.01,22698.5
4351,35,2024-01-14,2024-01,Entertainment,606.44,94416.58
4352,18,2023-08-21,2023-08,Shopping,2021.55,59486.65
4353,47,2024-04-25,2024-04,Other,88.19,96189.58
4354,31,2025-04-21,2025-04,Food,377.73,30361.88
4355,8,2025-05-13,2025-05,Bills,2976.36,89095.51
4356,7,2023-03-24,2023-03,Travel,512.88,33256.94
4357,1,2024-01-16,2024-01,Shopping,1810.38,23089.71
4358,38,2024-02-03,2024-02,Food,352.87,106201.77
4359,4,2025-01-23,2025-01,Other,523.04,59883.66
4360,12,2025-04-11,2025-04,Bills,829.29,28947.84
4361,27,2024-07-15,2024-07,Health,2050.37,99041.53
4362,14,2024-09-30,2024-09,Education,2636.02,79641.0
